x y vx vy mass charge
7.35745 1.1627 0.000364344 0.000167819 1 0.01
8.16807 1.71727 0.000429445 0.000348292 1 0.01
9.05293 1.29069 0.000660464 -1.01516e-05 1 0.01
10.7487 1.4183 0.000793356 0.000334108 1 0.01
11.6351 0.991375 0.000359266 2.6395e-05 1 0.01
11.5587 1.97276 0.00087073 0.000129148 1 0.01
12.4445 1.5456 0.000155972 0.000256554 1 0.01
14.1409 1.6729 0.000636506 0.000125408 1 0.01
15.9211 0.821703 0.00108838 7.34052e-05 1 0.01
16.7289 1.37584 0.000406187 -6.98911e-06 1 0.01
17.4534 2.90808 0.00112488 -2.56214e-05 1 0.01
17.5358 1.93009 0.000554082 0.000180906 1 0.01
19.3331 1.09701 0.000796318 -7.04176e-05 1 0.01
20.0421 2.62245 0.000849355 -0.000150827 1 0.01
19.9554 3.58944 0.00119049 -8.94622e-05 1 0.01
21.8646 1.8628 0.000833427 -0.000624049 1 0.01
22.6987 2.64708 0.000826087 0.00193141 1 0.01
24.5716 0.799824 0.0014849 0.000684346 1 0.01
24.4731 1.81885 0.000846577 0.000789046 1 0.01
25.3687 1.40052 0.000944592 0.000719581 1 0.01
27.1668 0.552548 0.00141935 0.00070085 1 0.01
27.0719 1.56315 0.00124679 0.000759041 1 0.01
27.9749 1.13328 0.00107321 0.000505047 1 0.01
29.6098 2.28012 0.00161981 0.000803628 1 0.01
31.4212 1.41638 0.00162017 0.000759396 1 0.01
36.4989 4.76502 0.001613 0.000363647 1 0.01
36.2151 -2.68222 0.00248231 0.000443425 1 0.01
33.9198 3.11715 0.00133504 0.000560422 1 0.01
33.8616 4.11058 0.0013622 0.000870833 1 0.01
40.0068 5.85769 0.00178703 -0.000391837 1 0.01
38.3621 3.72307 0.00180269 -0.000802737 1 0.01
41.4301 13.1686 0.00309649 -8.91257e-05 1 0.01
40.3375 0.604515 0.00259919 -0.00161455 1 0.01
49.7837 -1.71453 0.00269034 -0.000435056 1 0.01
44.8898 0.48361 0.00251833 -0.000810765 1 0.01
50.9298 -10.5317 0.00242267 -0.00111011 1 0.01
47.6125 1.2467 0.00248859 -0.00112565 1 0.01
40.6111 -19.0959 0.00158753 -0.000963179 1 0.01
42.8219 -23.1103 0.00192294 -0.000840567 1 0.01
47.5719 -7.43245 0.00256033 -0.00146013 1 0.01
48.2088 5.49591 0.00191827 -0.000432434 1 0.01
45.8957 -8.69673 0.00217764 -0.00138783 1 0.01
-36.387 13.059 -0.0020619 0.000475928 1 0.01
-45.1003 -16.2015 -0.00227424 -0.00123013 1 0.01
-43.3924 14.1499 -0.00189958 0.000564316 1 0.01
-41.9817 -9.61403 -0.00191399 -0.000388532 1 0.01
-42.0699 -8.57546 -0.00267201 -0.000848823 1 0.01
-39.6205 -5.76514 -0.00229442 -0.000150398 1 0.01
-43.3646 12.0535 -0.00175144 0.000260985 1 0.01
-44.6321 1.58313 -0.0024205 4.04969e-05 1 0.01
-40.4088 5.38494 -0.00189301 5.04375e-05 1 0.01
-38.2257 -0.59447 -0.00223089 0.000253901 1 0.01
-50.2257 3.40305 -0.00280099 -0.000354965 1 0.01
-38.2974 0.411627 -0.0022248 -0.000298824 1 0.01
-37.5852 2.97578 -0.00167982 -0.000192565 1 0.01
-34.9038 2.6191 -0.00181405 -2.67427e-05 1 0.01
-32.2368 2.27942 -0.00141498 0.000106408 1 0.01
-32.3048 3.27222 -0.00149631 0.000393521 1 0.01
-31.4647 3.82292 -0.00188725 -7.47312e-05 1 0.01
-30.5591 3.38227 -0.00180197 0.000205389 1 0.01
-29.6548 2.94286 -0.0017258 0.000760552 1 0.01
-27.0196 2.62061 -0.00167673 -5.13298e-06 1 0.01
-26.1207 2.18416 -0.00139023 -0.000162244 1 0.01
-25.2931 2.73769 -0.00159201 0.000194891 1 0.01
-24.3258 1.31326 -0.00152394 0.000311602 1 0.01
-22.7481 3.40917 -0.00147532 0.00028641 1 0.01
-22.6773 2.42042 -0.00142551 0.000232848 1 0.01
-21.033 3.52675 -0.00140659 0.000273759 1 0.01
-20.9616 2.53903 -0.00148738 0.000257354 1 0.01
-20.1409 3.09212 -0.00118872 0.000172641 1 0.01
-19.1776 1.67148 -0.00153734 -5.06621e-05 1 0.01
-18.3585 2.22443 -0.00117096 0.00034817 1 0.01
-17.4679 1.79156 -0.00104399 0.000457026 1 0.01
-16.5778 1.35927 -0.00106976 0.000327492 1 0.01
-15.7602 1.91211 -0.00105058 0.000148301 1 0.01
-14.8712 1.48066 -0.00139036 0.00039006 1 0.01
-14.0547 2.03328 -0.000899357 0.000381223 1 0.01
-12.2786 1.1724 -0.000634528 0.000223344 1 0.01
-11.4631 1.72513 -0.000735705 0.000375759 1 0.01
-10.5759 1.29576 -0.000809258 0.000424836 1 0.01
-9.761 1.8486 -0.000533496 0.000251564 1 0.01
-8.87452 1.41995 -0.00067017 0.000261773 1 0.01
-8.06027 1.97313 -0.000603884 0.000216201 1 0.01
-7.17425 1.54511 -0.000577105 0.000376095 1 0.01
-6.3604 2.09848 -0.000492217 0.00032492 1 0.01
-5.47498 1.67118 -0.000154342 0.000525716 1 0.01
-4.66159 2.22493 -0.000261576 0.00047792 1 0.01
-3.77668 1.79828 -4.62246e-05 -0.000352946 1 0.01
-2.96376 2.35225 -0.000169174 0.000145852 1 0.01
-2.07912 1.92604 -0.000320425 0.000336665 1 0.01
-1.26645 2.48037 -0.000462255 0.000491846 1 0.01
-0.382446 2.05454 -0.000427775 0.000194656 1 0.01
0.501782 1.62868 0.00043595 0.000548374 1 0.01
1.31382 2.18329 -6.05519e-05 0.000309392 1 0.01
2.1978 1.75751 4.18582e-05 -6.12457e-05 1 0.01
3.00947 2.31224 3.92067e-05 3.52961e-05 1 0.01
3.8212 2.86733 5.4588e-05 0.000370662 1 0.01
4.77755 1.46029 0.000251943 2.38112e-06 1 0.01
5.58871 2.01518 0.000306086 0.000262312 1 0.01
7.2838 2.14381 0.000364333 0.000333581 1 0.01
8.09483 2.69876 0.000873185 0.000378454 1 0.01
8.97882 2.2722 0.000934184 0.000145151 1 0.01
9.86324 1.84529 0.000534147 9.84836e-06 1 0.01
10.6737 2.39985 0.000771205 0.000250704 1 0.01
11.4844 2.95457 0.000968096 8.20313e-05 1 0.01
12.3689 2.52725 0.000719673 0.000332124 1 0.01
13.254 2.0998 0.000684622 0.000162765 1 0.01
15.0296 1.24649 0.000469898 7.32239e-05 1 0.01
15.8378 1.80053 0.000778517 0.000500218 1 0.01
16.6456 2.35427 0.00114736 0.000139537 1 0.01
18.3422 2.48405 0.000795083 0.000155709 1 0.01
19.2373 2.06588 0.00125395 0.000120376 1 0.01
18.2616 3.46102 0.00120917 0.000342043 1 0.01
19.1482 3.03757 0.000848774 0.000201974 1 0.01
20.8475 3.17834 0.000830639 -0.000122627 1 0.01
21.7555 2.8002 0.00069571 -0.000634067 1 0.01
22.6162 3.73589 0.00100671 0.00274301 1 0.01
23.5813 2.23174 0.00110967 0.00115724 1 0.01
23.4832 3.27624 0.00117935 0.00187077 1 0.01
26.2668 0.978034 0.00150878 0.00097042 1 0.01
24.2791 3.88283 0.00123977 0.00195799 1 0.01
25.27 2.41977 0.000848003 0.000822839 1 0.01
26.9806 2.57297 0.0016435 0.00106268 1 0.01
28.7892 1.70855 0.00155158 0.000504501 1 0.01
30.4363 2.84907 0.0015795 0.000931681 1 0.01
33.2359 0.55522 0.00152463 0.000836154 1 0.01
35.8819 0.274387 0.00186203 0.000884115 1 0.01
38.1806 6.81035 0.00227041 0.000486204 1 0.01
37.9583 10.8696 0.00287666 0.000337836 1 0.01
34.7699 3.67648 0.00181893 0.000506304 1 0.01
41.2747 0.167828 0.0026687 -0.000811459 1 0.01
39.5227 -0.0252722 0.00243613 -0.00192371 1 0.01
40.9701 4.3421 0.00176628 -0.000914698 1 0.01
47.4977 2.2653 0.00230068 -0.000905468 1 0.01
45.3996 -4.60787 0.00285299 -0.00139355 1 0.01
52.1716 2.36045 0.00265821 -7.21648e-05 1 0.01
46.591 18.9098 0.00354715 -0.00135917 1 0.01
51.6176 -8.73205 0.00229942 -0.000772288 1 0.01
48.1641 -4.02624 0.00291884 -0.000471904 1 0.01
47.437 -13.1984 0.00259305 -0.00141728 1 0.01
44.7856 -7.26839 0.00237648 -0.00115925 1 0.01
44.2887 10.7707 0.00210453 -0.000538641 1 0.01
-45.2379 18.3215 -0.00187716 0.00094942 1 0.01
-45.4946 1.01709 -0.00233047 0.000127987 1 0.01
-45.0585 8.87189 -0.00237211 0.000467845 1 0.01
-49.7483 -20.0895 -0.00253861 -0.000600655 1 0.01
-48.9024 -2.33106 -0.00234216 7.51245e-05 1 0.01
-42.8432 1.67752 -0.00229394 0.000229831 1 0.01
-49.5317 7.15127 -0.00269083 0.000266145 1 0.01
-51.885 -12.154 -0.00300591 -0.000662966 1 0.01
-44.1833 9.41656 -0.00232275 0.000523019 1 0.01
-44.4844 -0.483535 -0.00229195 9.67631e-05 1 0.01
-39.6727 7.96204 -0.00235837 0.000283248 1 0.01
-41.9177 1.21448 -0.00223918 -0.00019867 1 0.01
-35.8188 3.06903 -0.00179126 -0.000166256 1 0.01
-33.214 3.71617 -0.00157863 0.000205668 1 0.01
-32.3716 4.26542 -0.00187339 0.000173796 1 0.01
-31.531 4.81567 -0.00177172 0.000280033 1 0.01
-29.723 3.93437 -0.00149689 0.00010442 1 0.01
-28.8206 3.49551 -0.00147503 0.000572627 1 0.01
-28.7519 2.50464 -0.00169685 0.000262124 1 0.01
-27.0888 3.61079 -0.00148223 0.000368529 1 0.01
-26.1906 3.17394 -0.00135739 0.000101986 1 0.01
-25.363 3.72746 -0.00132426 0.000566067 1 0.01
-24.3966 2.30194 -0.00131255 0.000348648 1 0.01
-23.5718 2.85554 -0.00154738 0.000444106 1 0.01
-21.8546 2.97379 -0.00142986 0.000327281 1 0.01
-21.9256 3.96219 -0.00141072 0.000443265 1 0.01
-20.2123 4.07962 -0.00121004 0.000225016 1 0.01
-19.3209 3.64481 -0.000869892 0.00036857 1 0.01
-19.2494 2.65797 -0.00142809 0.000206862 1 0.01
-18.4301 3.21067 -0.00108477 0.000343611 1 0.01
-17.5398 2.77724 -0.000930201 0.000461881 1 0.01
-16.6498 2.34437 -0.000514154 0.000274901 1 0.01
-14.9432 2.46477 -0.000983517 0.000610453 1 0.01
-14.1267 3.01705 -0.000884343 0.000467727 1 0.01
-13.2385 2.58569 -0.00110625 0.000442973 1 0.01
-12.3506 2.15514 -0.000381039 0.00031452 1 0.01
-11.5351 2.70752 -0.000752648 0.000222879 1 0.01
-10.6479 2.27781 -0.000538018 7.15211e-05 1 0.01
-9.83301 2.83035 -0.00054818 0.000279424 1 0.01
-8.94641 2.4015 -0.000264598 0.000630388 1 0.01
-7.24605 2.52606 -0.000583664 0.000376668 1 0.01
-7.31752 3.50719 -0.000665402 0.000522089 1 0.01
-6.43197 3.07932 -0.000142939 0.000182665 1 0.01
-5.54668 2.65205 -0.00037956 0.000366191 1 0.01
-4.73301 3.2056 -0.000253872 0.000493512 1 0.01
-3.84822 2.77885 4.85665e-06 0.000679719 1 0.01
-3.03504 3.33292 -0.000162497 0.000651429 1 0.01
-2.15071 2.90646 -2.92469e-05 0.000350327 1 0.01
-1.33777 3.46097 -0.000120385 0.000295671 1 0.01
-0.453741 3.03509 -0.000363582 0.00011145 1 0.01
0.430037 2.60923 -0.000253503 0.000196671 1 0.01
1.24237 3.16401 7.95211e-05 0.000165337 1 0.01
2.12595 2.73824 3.70385e-05 0.0004076 1 0.01
2.93794 3.29317 8.39176e-05 0.00052613 1 0.01
3.7503 3.84855 0.00037891 0.000667578 1 0.01
4.70492 2.44119 0.000296861 0.000670896 1 0.01
5.51649 2.99635 5.8405e-05 0.000380382 1 0.01
6.39986 2.57019 4.31472e-05 0.000445844 1 0.01
7.21136 3.12534 0.000112807 0.000167735 1 0.01
7.14023 4.10711 0.000726798 0.000365223 1 0.01
8.90613 3.25405 0.00046593 0.00037977 1 0.01
9.78967 2.82698 0.000605874 -8.45065e-05 1 0.01
10.6009 3.38187 0.000440733 0.000328179 1 0.01
11.4124 3.93704 0.00064457 0.000342323 1 0.01
12.2955 3.50935 0.000895974 0.000156587 1 0.01
14.0637 2.65415 0.000476708 -8.07241e-05 1 0.01
14.9498 2.2268 0.000607601 0.000132082 1 0.01
15.7586 2.78097 0.000568657 3.04573e-05 1 0.01
16.568 3.33458 0.000699657 0.000505591 1 0.01
17.3783 3.88804 0.0011605 0.000452904 1 0.01
19.0092 4.98761 0.00131986 -7.16537e-05 1 0.01
19.0717 4.01221 0.000949254 0.000330879 1 0.01
20.7685 4.13432 0.0014637 -0.000206555 1 0.01
21.6622 3.72872 0.00119569 -0.00080316 1 0.01
22.5355 4.84697 0.00145253 0.00254286 1 0.01
23.3971 4.34663 0.00150065 0.00239373 1 0.01
24.2088 4.92257 0.00190554 0.00153898 1 0.01
24.373 2.84656 0.000535346 0.00148458 1 0.01
26.0775 3.00623 0.000995154 0.000815752 1 0.01
26.1701 1.99204 0.000787209 0.000921403 1 0.01
27.8004 3.14631 0.00102153 0.000880203 1 0.01
28.7048 2.71273 0.00155691 0.000648077 1 0.01
29.5313 3.28181 0.00154937 0.000583082 1 0.01
31.3416 2.41688 0.00142469 0.000474189 1 0.01
33.1531 1.55477 0.00180934 0.000627314 1 0.01
36.5868 2.79888 0.00112959 0.000715722 1 0.01
39.2105 4.2653 0.00172099 -0.000719753 1 0.01
38.5208 1.55143 0.00230508 -0.00272073 1 0.01
37.3715 5.28273 0.00191173 0.000995259 1 0.01
43.1826 14.3373 0.00315465 -8.64933e-05 1 0.01
41.8273 4.91445 0.00195031 -0.000705826 1 0.01
47.8962 -9.44184 0.00206168 -0.00110342 1 0.01
40.131 18.8199 0.00370832 -7.37193e-05 1 0.01
35.2548 -31.5133 0.00195071 -0.00118873 1 0.01
49.7464 -9.044 0.00261737 -0.0009628 1 0.01
47.8879 13.067 0.00301111 -0.000934351 1 0.01
50.583 -8.34324 0.00264945 -0.00089549 1 0.01
49.4073 -6.82814 0.00283252 -9.37577e-05 1 0.01
47.4473 21.6749 0.00158733 -0.00121382 1 0.01
46.6775 -14.8665 0.00176343 -0.00164597 1 0.01
-42.1269 -23.9469 -0.0022085 -0.00107034 1 0.01
-44.8986 5.7346 -0.00304884 3.41724e-05 1 0.01
-41.6094 -13.8651 -0.00241066 -0.000559633 1 0.01
-51.1193 2.82796 -0.00295052 -0.000423136 1 0.01
-39.3567 2.88551 -0.00214908 0.000132902 1 0.01
-38.966 12.5933 -0.00212491 0.000283633 1 0.01
-48.9332 16.2832 -0.00225733 0.00111366 1 0.01
-45.2207 15.1993 -0.00212779 0.000684852 1 0.01
-48.1755 0.342955 -0.00295289 -0.000157108 1 0.01
-41.9873 2.2386 -0.00231087 0.000115289 1 0.01
-46.5718 3.57392 -0.00242932 0.000199014 1 0.01
-35.6812 1.07138 -0.00194503 0.000285471 1 0.01
-34.7649 0.625755 -0.00179712 -0.000269133 1 0.01
-35.0374 4.61309 -0.00217171 0.000584064 1 0.01
-33.2801 4.7104 -0.00178248 3.23352e-05 1 0.01
-32.4373 5.25881 -0.00126798 0.000483658 1 0.01
-28.8885 4.48698 -0.00161154 0.000640254 1 0.01
-28.9554 5.47917 -0.00150364 0.000308251 1 0.01
-27.9881 4.04864 -0.00169082 0.000307986 1 0.01
-27.1575 4.60189 -0.00144232 0.000668746 1 0.01
-26.2599 4.16437 -0.00124099 0.000403017 1 0.01
-25.4326 4.71806 -0.00128345 0.00055274 1 0.01
-24.4669 3.29122 -0.00144208 0.000230672 1 0.01
-23.6422 3.84481 -0.00110973 0.000355992 1 0.01
-22.8187 4.39826 -0.00144087 0.000488495 1 0.01
-21.9964 4.95126 -0.001165 0.000437381 1 0.01
-21.1042 4.51522 -0.00113158 0.000175706 1 0.01
-20.2836 5.06773 -0.000881444 6.25859e-05 1 0.01
-19.3923 4.6322 -0.00114747 0.000464447 1 0.01
-16.7936 4.31518 -0.00094072 0.000581503 1 0.01
-17.6115 3.7631 -0.000941528 0.000774168 1 0.01
-16.7217 3.32956 -0.00103951 0.000249441 1 0.01
-15.8323 2.89685 -0.000955989 0.000443491 1 0.01
-15.0153 3.44909 -0.00043941 0.000713994 1 0.01
-13.3104 3.56927 -0.000761517 0.000235493 1 0.01
-12.4225 3.13806 -0.000543584 0.000313919 1 0.01
-11.6069 3.69019 -0.000413846 0.000307068 1 0.01
-10.7197 3.25992 -1.03604e-05 0.0002585 1 0.01
-9.9046 3.81235 -0.000164691 0.000290748 1 0.01
-9.08943 4.36472 -0.00074593 0.000586563 1 0.01
-9.0183 3.38298 -0.000573251 0.000328627 1 0.01
-8.13199 2.95443 -0.000695607 0.00036783 1 0.01
-6.50336 4.06045 -0.000163018 0.000884613 1 0.01
-5.61811 3.63276 6.00431e-05 0.000509389 1 0.01
-4.80408 4.18638 5.94446e-05 0.000496944 1 0.01
-3.91938 3.75948 -0.000211496 0.000411334 1 0.01
-3.10575 4.3136 -0.000215292 0.000343461 1 0.01
-2.22162 3.88718 -0.000137531 0.000545456 1 0.01
-1.40827 4.44172 -4.76874e-05 0.000908781 1 0.01
-0.524619 4.0157 -0.00024973 0.000634915 1 0.01
0.358844 3.58998 -7.24625e-05 0.000750177 1 0.01
1.17161 4.14498 0.00011835 0.000498752 1 0.01
2.05483 3.71911 0.00033857 0.000553214 1 0.01
2.79742 5.25582 5.19152e-05 0.000173134 1 0.01
2.86735 4.27439 0.000456548 0.000533273 1 0.01
4.63325 3.42243 0.000345805 0.000249421 1 0.01
5.44535 3.9779 0.000539803 0.000159879 1 0.01
6.3282 3.55171 0.000534351 0.00012652 1 0.01
7.07025 5.08938 0.000228617 0.000881896 1 0.01
8.02304 3.68066 0.000690658 0.00033789 1 0.01
9.71772 3.80922 0.000865632 0.000101583 1 0.01
10.5297 4.36435 0.00106233 0.000575744 1 0.01
13.1072 4.06429 0.000694752 0.000268737 1 0.01
13.99 3.63627 0.00117984 0.000147963 1 0.01
13.1792 3.08176 0.000998552 0.000445552 1 0.01
14.8738 3.20843 0.000975061 0.000337403 1 0.01
14.802 4.19064 0.000707481 0.000199096 1 0.01
15.6844 3.76246 0.000966679 0.00040591 1 0.01
16.4964 4.3159 0.00109077 0.000437536 1 0.01
18.1911 4.43961 0.00151901 0.000683432 1 0.01
17.3111 4.86831 0.00101142 0.000289198 1 0.01
19.8873 4.55869 0.00123939 0.000166788 1 0.01
19.8367 5.52763 0.00166651 5.24398e-05 1 0.01
20.7155 5.09199 0.00148027 2.05143e-05 1 0.01
21.6 4.65704 0.00173979 -0.000321509 1 0.01
23.3359 5.41128 0.00166588 0.00212572 1 0.01
24.1572 5.95912 0.00166934 0.00138827 1 0.01
25.9946 4.01898 0.00131595 0.00106298 1 0.01
25.9251 5.03143 0.00150515 0.000931269 1 0.01
25.176 3.44136 0.00135952 0.00105797 1 0.01
26.8966 3.58138 0.00114213 0.000436276 1 0.01
28.627 3.71547 0.00136729 0.000471333 1 0.01
29.4595 4.28222 0.001469 0.000763358 1 0.01
30.3639 3.84863 0.00175783 0.000882209 1 0.01
31.2689 3.416 0.00187317 0.000296676 1 0.01
33.0138 3.54902 0.00163856 0.000797351 1 0.01
33.9847 2.12193 0.00142032 0.00045023 1 0.01
34.718 4.66699 0.00157123 0.00111825 1 0.01
39.7974 9.96619 0.00232671 0.0001004 1 0.01
33.807 5.10296 0.00150354 0.00069108 1 0.01
34.8255 2.68508 0.00172839 0.000202842 1 0.01
47.1863 7.26597 0.00192304 -0.000259458 1 0.01
53.645 -2.43928 0.00272952 -0.000364573 1 0.01
37.8679 -1.47168 0.00291242 0.00101085 1 0.01
42.8797 2.38311 0.00201996 -0.000919097 1 0.01
45.0554 -9.31479 0.00205471 -0.000967826 1 0.01
47.2212 -20.1154 0.00226648 -0.00149416 1 0.01
43.606 -4.79609 0.00283744 -0.00108172 1 0.01
42.2215 -0.263624 0.00283555 -0.000899636 1 0.01
40.9036 21.5138 0.00167991 8.12824e-05 1 0.01
-48.0259 -1.74719 -0.00231382 -0.000223687 1 0.01
-45.3447 -1.05425 -0.00242527 -3.74359e-05 1 0.01
-47.5373 -7.99789 -0.00244159 -0.000512788 1 0.01
-53.3293 -6.37161 -0.0025504 -0.00120212 1 0.01
-54.4713 -3.80531 -0.00224519 -0.00144009 1 0.01
-37.1558 10.5477 -0.00196433 0.000451247 1 0.01
-35.9512 5.06812 -0.00171014 0.000388274 1 0.01
-44.329 -2.53956 -0.00215344 -0.000292385 1 0.01
-40.7064 -3.30107 -0.0018976 -0.000188982 1 0.01
-36.0151 6.06766 -0.00202687 0.000600813 1 0.01
-37.7182 4.98713 -0.00170034 5.4641e-05 1 0.01
-41.3887 6.88854 -0.0020709 0.000121208 1 0.01
-36.8015 4.52526 -0.00137833 0.000103121 1 0.01
-42.187 5.31659 -0.00226187 -0.000235475 1 0.01
-34.0582 3.16756 -0.00177858 0.00010504 1 0.01
-33.408 6.69902 -0.00155707 0.000748927 1 0.01
-30.6263 4.37422 -0.00151605 0.000251882 1 0.01
-29.0219 6.4721 -0.00118435 0.000509904 1 0.01
-28.0561 5.04008 -0.00175141 0.000765907 1 0.01
-27.2257 5.59371 -0.00128357 0.000248143 1 0.01
-26.3288 5.1556 -0.00179626 0.000563814 1 0.01
-25.5019 5.7093 -0.00139683 0.0007465 1 0.01
-24.5371 4.28113 -0.00135321 0.000684724 1 0.01
-24.6067 5.27172 -0.00143192 0.000425146 1 0.01
-23.7125 4.83464 -0.00138504 0.000647039 1 0.01
-22.0672 5.94101 -0.00113364 0.000248381 1 0.01
-21.1752 5.5041 -0.00162603 0.000591291 1 0.01
-19.4639 5.62017 -0.00138899 0.000403535 1 0.01
-18.5017 4.19731 -0.00116092 -5.1653e-05 1 0.01
-17.6833 4.7494 -0.000978395 0.000594556 1 0.01
-15.9042 3.88179 -0.000908191 0.000443071 1 0.01
-15.9762 4.867 -0.00141565 0.000297785 1 0.01
-15.0871 4.43376 -0.000514644 0.00039918 1 0.01
-14.1986 4.00097 -0.00102228 0.0007003 1 0.01
-13.3823 4.55296 -0.000656833 0.000570806 1 0.01
-12.4944 4.12121 -0.000309028 0.000295077 1 0.01
-11.6786 4.67284 -0.000507956 0.000800323 1 0.01
-10.7913 4.24224 -0.000710598 0.000554984 1 0.01
-9.97606 4.79438 -0.000624507 0.000306913 1 0.01
-8.20344 3.93567 -0.000676178 0.000261064 1 0.01
-8.27464 4.91717 -0.000708906 0.000564029 1 0.01
-7.38879 4.48843 -0.000349505 0.000758301 1 0.01
-6.57417 5.04148 -6.79105e-05 0.000828216 1 0.01
-5.68903 4.61356 -0.000341395 0.00027417 1 0.01
-4.87459 5.16721 -0.000373256 0.000588691 1 0.01
-3.98999 4.74019 -0.0004484 0.000464212 1 0.01
-3.17604 5.29446 -0.000137297 0.000799185 1 0.01
-2.29212 4.86794 -0.000341198 0.000889265 1 0.01
-1.47845 5.42269 2.96406e-05 0.000646356 1 0.01
-0.594937 4.99668 -7.99444e-05 0.000389242 1 0.01
0.288393 4.57086 -4.21532e-05 0.000523705 1 0.01
1.10146 5.12618 -6.10758e-06 0.000259134 1 0.01
1.98443 4.70027 0.000186496 0.000482895 1 0.01
2.72822 6.23758 0.000112871 0.000295657 1 0.01
3.68004 4.83008 0.000277091 0.000624586 1 0.01
4.5627 4.40401 0.000597571 0.000199847 1 0.01
5.37526 4.95973 0.000490623 0.000350113 1 0.01
6.25773 4.53357 0.000669015 0.000228669 1 0.01
7.88344 5.64535 0.000546519 -0.000169227 1 0.01
7.95252 4.66293 0.000920461 0.000456646 1 0.01
8.83492 4.23615 0.000762089 0.000575697 1 0.01
9.64734 4.79168 0.000544407 0.00044849 1 0.01
10.4608 5.34713 0.000501357 0.000127027 1 0.01
12.2248 4.49211 0.00096766 0.000483193 1 0.01
13.0381 5.04706 0.000884191 0.000928126 1 0.01
13.9198 4.61891 0.000945641 0.000366177 1 0.01
14.7342 5.17319 0.0013029 0.000242567 1 0.01
15.6152 4.74449 0.00119818 0.000443924 1 0.01
15.5509 5.72645 0.0014099 0.000204688 1 0.01
16.4311 5.29716 0.00103062 0.000490965 1 0.01
17.2512 5.84788 0.00113493 0.000391332 1 0.01
18.1306 5.41771 0.00138405 0.000245992 1 0.01
18.9575 5.9616 0.0020163 0.00024561 1 0.01
20.6781 6.05106 0.00180941 -0.000190622 1 0.01
21.5641 5.59244 0.00203674 -0.000685264 1 0.01
22.4641 5.91884 0.00155731 0.00225784 1 0.01
23.2829 6.4504 0.00136078 0.00156156 1 0.01
25.0966 4.46265 0.00133415 0.00144576 1 0.01
25.0355 5.48551 0.00160108 0.00191782 1 0.01
26.8224 4.5887 0.00150921 0.00116977 1 0.01
26.7588 5.59635 0.00188627 0.000868185 1 0.01
27.7236 4.15067 0.00161684 0.000582848 1 0.01
28.5566 4.71709 0.00155076 0.000838967 1 0.01
30.2975 4.84715 0.00149514 0.000709842 1 0.01
33.0794 2.55277 0.0018344 0.000522342 1 0.01
34.9684 0.696901 0.00142201 0.000264315 1 0.01
32.1741 2.98413 0.00153608 0.000318602 1 0.01
36.5445 3.78013 0.00131217 0.00114576 1 0.01
38.433 2.65744 0.00198072 -0.00149787 1 0.01
38.2994 4.76341 0.00202233 -0.00038526 1 0.01
52.7483 -3.09116 0.00310865 -0.000782351 1 0.01
43.4817 8.13257 0.00199945 -0.000226689 1 0.01
48.379 3.03501 0.00237923 -0.000704657 1 0.01
46.7343 -8.07145 0.00197753 -0.00131288 1 0.01
40.7326 -11.3336 0.00204895 -0.000975377 1 0.01
47.2298 -4.4551 0.0030277 -0.00112738 1 0.01
51.8298 6.69965 0.00269502 -0.000716136 1 0.01
45.4614 4.12322 0.00220602 -0.000614792 1 0.01
43.0012 -7.46645 0.00239224 -0.00105407 1 0.01
40.7171 9.50964 0.00237438 0.00025192 1 0.01
-42.4934 15.7199 -0.00203332 0.000523286 1 0.01
-50.2942 4.46273 -0.00254003 -4.6241e-05 1 0.01
-47.2286 -0.125834 -0.00264855 -8.14702e-05 1 0.01
-45.0109 7.82345 -0.00242577 0.000153578 1 0.01
-41.5672 11.0264 -0.00207345 0.000561502 1 0.01
-49.1268 0.814925 -0.002511 -8.38094e-05 1 0.01
-44.5594 0.549087 -0.00199241 3.31207e-05 1 0.01
-41.1323 2.79588 -0.00194031 0.000415891 1 0.01
-53.4685 -4.25226 -0.00239274 -0.000652506 1 0.01
-40.4712 6.40519 -0.00178109 0.000216302 1 0.01
-41.2653 4.83919 -0.00207072 0.000352184 1 0.01
-37.7822 5.99388 -0.00151542 0.000291096 1 0.01
-45.8278 6.22443 -0.00274871 -0.000225726 1 0.01
-34.9713 3.61606 -0.00162012 -9.32018e-05 1 0.01
-34.1249 4.16286 -0.00152348 0.0002565 1 0.01
-33.3448 5.70471 -0.00155234 0.000880166 1 0.01
-30.6923 5.36677 -0.00144597 4.82385e-05 1 0.01
-29.8558 5.91894 -0.00161162 0.000591965 1 0.01
-28.1232 6.03257 -0.00158869 0.000291403 1 0.01
-27.2935 6.58658 -0.00147183 0.000444979 1 0.01
-26.3973 6.14769 -0.00146926 0.000659957 1 0.01
-26.4657 7.14087 -0.00150482 0.000246527 1 0.01
-25.5707 6.70161 -0.00122451 0.0006341 1 0.01
-23.7827 5.82521 -0.00141592 0.000804364 1 0.01
-22.8893 5.38799 -0.00116908 0.000803188 1 0.01
-21.2464 6.49381 -0.0012663 0.000411113 1 0.01
-20.3551 6.05649 -0.00073572 0.000612573 1 0.01
-19.5356 6.60871 -0.00105163 0.000359685 1 0.01
-18.5734 5.18447 -0.00132279 0.000375876 1 0.01
-17.7549 5.73634 -0.00114555 0.000645325 1 0.01
-16.8654 5.30128 -0.000902897 0.000576423 1 0.01
